Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
Adventure,4,7,Desai,Anil,Ashiq,Ashraf
Comedy,7,11,Rizvi,Mahmood,Omkar,Raghuvir
Drama,5,25,Kanwar,Manoj,Babita,Balraj
Drama,7,7,Roy,Smriti,Sr.,Nasir
Drama,7,6,Rashid,Shamim,Wasti,Jeevan
Action,6,18,Raman,Vyjayanthimala,Kishore,Pran
Romance,4,7,Khan,Arshad,Vikas,Sweety
Drama,6,6,Qasmi,Yusuf,Raza,Zeeshan
Action,6,31,Malhotra,Shashi,Sulakshana,Ranjeet
Drama,6,17,Malhotra,Shatrughan,Hema,Shakti
Comedy,6,35,Mitra,Madhubala,Bharat,Jeevan
Drama,7,59,Singh,Dharmendra,Waheeda,Jaya
Action,6,35,Ganguly,Dharmendra,Moushumi,Prem
Action,5,8,Khan,Saif,Katrina,Sabyasachi
Comedy,7,5,Kapoor,Rajat,Neha,Sanjay
Action,4,4,Santoshi,Shahid,Ileana,Padmini
Comedy,6,3,Lal,Anushka,Diljit,Suraj
Thriller,7,24,Mittal,Rajesh,Rana,Biswajit
Romance,7,6,Vinayak,Asma,Harindranath,Saeed
Comedy,6,7,Mirza,Shah,Juhi,Johnny
Comedy,7,19,Vora,Akshay,Sunil,Paresh
Romance,6,44,Mukherjee,Mala,Biswajit,Deven
Drama,6,2,Kripalani,Radhika,Amrita,Nivedita
Drama,6,8,Asif,Prithviraj,Suraiya,Durga
Drama,4,39,Prasad,Mithun,Jackie,Archana
Action,5,1,Kohli,Ajay,Madhoo,Arif
Drama,6,15,Prakash,Mala,Raaj,Ashish
Action,4,20,Shah,Kirti,Sudha,Tahir
Drama,5,26,Raj,Vyjayanthimala,Ashok,Anjali
Drama,6,4,Batra,Nawazuddin,Sanya,Sachin
Drama,5,16,Vijay,Komal,Ravi,Pranab
Drama,5,6,Dutt,Debashree,Shashi,Ashok
Drama,6,11,Latif,Manoj,Azra,Shubha
Comedy,6,23,Budakoti,Vikram,Meher,Rajpal
Drama,6,2,Vinod,Rahul,Pihu,Prerna
Comedy,7,29,Sircar,Deepika,Amitabh,Irrfan
Crime,5,13,Choudhury,Balraj,Meena,Mehmood
Thriller,5,16,Madiraju,Abhishek,Abhishek,Zara
Action,4,40,Ratering,Mymoona,Salem,Salim
Drama,7,23,Nihalani,Vimal,Satyadev,Irfan
Action,4,8,Raghunath,Vyjayanthimala,Rajasulochana,M.N.
Romance,6,5,Tripathi,Manoj,Ameeta,Jeevan
Horror,6,1,Akkineni,Akshay,Parvathy,Arunoday
Comedy,5,11,Sohal,Manav,Brijendra,Vaishnavi
Drama,5,22,Shrivastav,Harsh,Mandy,Abhishek
Action,4,4,Alibhai,Mastan,Vinod,Abhishek
Mystery,5,27,Saxena,Vikas,Benjamin,Amjad
Romance,6,13,Nilim,Mukesh,Shivangi,Madhur
Action,7,39,Singh,Dev,Geeta,Nadira
Action,6,48,Lakhanpal,Dharmendra,Saira,Prem
Action,5,51,Bokadia,Raaj,Vinod,Meenakshi
Crime,4,8,Ishara,Shafi,Rajesh,Kulbhushan
Action,4,18,Shah,Sadashiv,Firoz,Bharat
Romance,4,13,Bharti,Chunky,Kiran,Ishrat
Action,4,1,Ravikumar,Sanjay,Prachi,Prakash
Action,5,55,Verma,Dharmendra,Reena,Mamta
Drama,6,47,Raj,Randhir,Neeta,Danny
Action,4,10,Pradeep,Alka,Ashok,Diya
Musical,7,42,Bhimsingh,Ashok,Mala,Dharmendra
Drama,5,18,Malhotra,Poonam,Raj,Shakti
Romance,6,22,Sahu,Manoj,Nandini,Prem
Action,7,1,Bose,Prashant,Aditi,Rahul
Action,6,29,Dave,Sunil,Shakila,Leela
Comedy,5,1,Talpade,Sunny,Bobby,Shreyas
Drama,6,8,Khanna,Roopesh,Zaheeda,Jaya
Comedy,4,9,Sharma,Hrishitaa,Vrajesh,Manoj
Action,6,19,Ali,Sunil,Rekha,Bindu
Crime,6,37,Kamble,Nargis,Upendra,Sudha
Drama,6,21,Dave,Mukesh,Singh,Shama
Action,5,1,Katta,Sanjay,Jackie,Ali
Action,5,32,D'Souza,Jeetendra,Moushumi,Vinod
Romance,5,47,Chatterjee,Jimmy,Dia,Anupam
Action,6,34,Bundela,Deepak,Irrfan,Ashney
Crime,7,8,Ingole,Moumita,Priyanka,Abhishail
Action,5,7,Rami,Venkatesh,Charu,Charan
Drama,5,37,Chopra,Asrani,Beena,Mithun
Biography,7,24,Dattatraya,Sandeep,Kishore,Neelam
Drama,6,18,Das,Uttam,Soumitra,Sabitri
Musical,6,11,Bhowmick,Prasenjit,Indrani,Shakti
Action,5,6,Kumar,Parikshit,Tanuja,Bindu
Romance,6,28,Bannerjee,Shammi,Saroja,Nasir
Comedy,6,27,Sonie,Shammi,Leena,Helen
Adventure,6,37,Sagar,Rajesh,Rekha,Moushumi
Action,6,6,Rajendra,Amala,Nagarjuna,Mohan
Drama,5,12,Osten,Ashok,N.M.,Bilqis
Drama,6,8,Rahi,Birbal,Hiralal,Satish
Action,4,19,R.,Salman,Sonam,Neil
Drama,6,55,Ishara,Dev,Zeenat,Bindu
Drama,6,25,Rao,Jeetendra,Rekha,Reena
Drama,6,24,Chatterjee,Asha,Harish,Mithun
Comedy,5,7,Gopal,C.,Brahmanandam,Uttej
Action,5,3,Issar,Salman,Shilpa,Arbaaz
Action,4,2,Gulati,Vivek,Isaiah,Aruna
Drama,7,27,Modi,Sadiq,Durga,Leela
Drama,6,5,Saraiya,Sanjeev,Tanuja,Agha
Romance,4,6,Kumar,Madhu,Ekaterina,Tatyana
Comedy,6,51,Chatterjee,Jeetendra,Neetu,Rakesh
Action,7,1,Hussain,Dharmendra,Zeenat,Vijay
Drama,6,27,Batra,Kanika,Rakesh,Rajit
Crime,7,13,Kashyap,Nawazuddin,Vicky,Sobhita
Action,6,15,Das,Krishnamraju,Chiranjeevi,Jaya
Drama,6,7,Dave,Ameeta,Mumtaz,Leela
Adventure,4,6,Kodandarami,Mumait,Nalini,Suhasini
Horror,4,12,Raj,Mohini,Mohan,Jack
Action,4,8,Kumar,Joy,Sapana,Helen
Family,6,41,Suri,Dharmendra,Meena,Mehmood
Drama,7,9,Sahu,Sanjay,Naina,Kishore
Comedy,5,15,Chatterjee,Kishore,Mumtaz,Padma
Comedy,4,3,Hansraj,Priyanka,Anupam,Uday
Comedy,7,20,Ranjan,Kartik,Raayo,Divyendu
Comedy,7,14,Ranjan,Kartik,Omkar,Sunny
Drama,6,11,Ahmed,Balraj,Sameer,Mumtaz
Drama,6,31,Goel,Rajendra,Meena,Madan
Drama,4,58,K.,Amrita,Rahul,Sheeba
Musical,4,24,Anand,Manu,Anita,Akshay
Drama,6,58,Rajendra,Govinda,Mandakini,Kader
Comedy,6,3,Chaudhary,Rahul,Mallika,Ranvir
Drama,6,14,Manjrekar,Usha,Sonali,Nikhil
Action,6,4,Khan,Salman,Kajol,Arbaaz
Comedy,7,37,B.S.,Prithviraj,Shammi,Saroja
Comedy,6,2,Bazmee,Ajay,Kajol,Bijay
Drama,5,59,Jadhav,Sameer,Swapnil,Namrata
Drama,6,44,Sadanah,Rajesh,Vikas,Ashima
Thriller,4,5,Khan,Imtiaz,Amjad,Ranjeeta
Action,4,13,Sagar,Amjad,Vidya,Rakesh
Drama,7,28,Ralhan,Zeenat,Kamini,Manmohan
Horror,5,30,Shah,Sapna,Kanti,Randhir
Horror,6,5,Shah,Sapna,Kanti,Anil
Horror,6,7,Inamdar,A.K.,Amar,Lalita
Horror,5,9,Shah,Amit,Sapna,Kanti
Drama,5,10,Kelkar,Shabana,Amol,Waheeda
Drama,6,14,Barot,Deepa,Rakesh,Harish
Romance,6,51,Bapaiah,Jasti,Mithun,Gautami
Drama,4,8,Saigal,Raaj,Nishi,Kumari
Drama,6,29,Bapaiah,Dharmendra,Meenakshi,Mithun
Comedy,6,20,Mukherjee,Ashok,Biswajit,Mala
Action,6,50,Mehra,Bindu,Mithun,Krishan
Drama,5,51,Ganguly,Rishi,Padmini,Asha
Action,5,39,Subhash,Mithun,Dimple,Mandakini
Romance,5,10,Hussein,Nargis,Trilok,Neelam
Comedy,7,37,Kumar,Shashi,Vinod,Rekha
Drama,5,13,Kaul,Shreekant,Nishi,Manmohan
Adventure,6,29,Mukherjee,Dev,Saira,Prem
Action,4,8,R.,Beena,Kishore,Isha
Musical,7,16,Balachander,Asrani,Kamal,Shafi
Horror,5,54,Shelly,Kamal,Joginder,Madhu
Horror,4,9,Chandrakumar,Dolly,Brahmachari,Mithun
Drama,6,23,Kumar,Sunil,Feroz,Sharmila
Drama,5,15,Ram,Vinod,Leena,Jayshree
Action,6,30,Ravichandra,Asrani,Urmila,Bharat
Comedy,7,7,Chandra,Irrfan,Parvathy,Neha
Romance,4,18,Makrani,Faith,Farhan,Satish
Crime,6,25,Gaekwad,Aditya,Sangeeta,Shakti
Horror,5,5,Shah,Anil,Jhony,Amit
Musical,6,8,Kumar,P.L.,Mumtaz,Kamaljit
Horror,4,10,Harvey,Pappu,Goga,Shakti
Drama,7,10,Khan,Aamir,Juhi,Goga
Action,4,2,Baweja,Ajay,Sunil,Sanjay
Horror,5,20,Shringi,Vaibhav,Rajesh,Abhijeet
Drama,5,32,N.,Sanjay,Poonam,Padmini
Action,5,5,Deva,Shahid,Sonakshi,Sonu
Action,4,39,Sinha,Shah,Arjun,Kareena
Action,5,6,Vijan,Deepika,Sushant,Rajkummar
Drama,5,7,Kapoor,Rajendranath,Madan,Leela
Action,5,15,Kumar,Sanjeev,Shatrughan,Smita
Drama,7,27,Ghose,Adil,Tillotama,Neeraj
Drama,6,38,Shankar,Rishi,Sulakshana,Prem
Action,7,1,Bhattacharya,Aamir,Supriya,Pankaj
Drama,7,30,L.,Dhanush,Sonam,Mohd.
Drama,4,14,Prasad,Jeetendra,Rekha,Shabana
Horror,7,1,Gopal,Revathi,Rohini,Om
Crime,7,15,Trehan,Nawazuddin,Radhika,Aditya
Horror,4,9,Talwar,Javed,Deepika,Dipika
Drama,4,5,Nahta,Dolly,Jeevan,Dheeraj
Drama,7,35,Bakshi,Smita,Vikram,Gulshan
Action,5,4,Ratnam,Abhishek,Aishwarya,Govinda
Crime,5,20,Malhotra,Raj,Sulakshana,Brahm
Drama,6,3,Bhatt,Dino,Bipasha,Malini
Horror,4,3,Bhatt,Emraan,Bipasha,Esha
Horror,4,1,Bhatt,Emraan,Kriti,Suzanna
Horror,5,3,Suri,Kangana,Adhyayan,Emraan
Action,7,26,Gulzar,Alia,Vicky,Rajit
Comedy,7,44,Chopra,Shah,Anushka,Vinay
Action,6,13,Alibhai,Mastan,Saif,Akshaye
Action,5,15,Alibhai,Mastan,Saif,Anil
Drama,7,17,Rajan,Rahul,Suman,Vaishnavi
Fantasy,7,7,Nene,Kamini,Ratan,Agha
Action,6,41,Dholakia,Raj,Shubham,Shubham
Action,4,6,Sharma,Sameer,Urmila,Viraaj
Thriller,5,7,S.,Aryan,Vishal,Tonisha
Drama,7,30,Bhattarai,Gita,Basanta,Cait
Comedy,4,15,Raj,Anamika,Sonika,Mangala
Drama,4,2,Kripalani,Kainaz,Rajkummar,Rajat
Mystery,7,4,Gupta,Kay,Ashish,Tisca
Drama,5,12,Hyder,Rajesh,Sonali,Arif
Romance,6,12,Majumdar,Biswajit,Sandhya,Shashikala
Drama,7,28,Ahmad,Dev,Nalini,Balraj
Romance,6,46,Tandon,Rishi,Shabana,Padmini
Action,5,20,Ishara,Shashi,Rekha,Prem
Action,7,15,Kumar,Ajay,Ileana,Amit
Comedy,7,24,Saigal,Nalini,Sheila,Johnny
Crime,7,6,Rao,Anubhav,Monika,Lavanya
Comedy,7,3,Kukunoor,Krrish,Hetal,Vipin
Drama,7,4,Ghosh,Ajay,Aishwarya,Annu
Adventure,6,16,Modi,Madhubala,Pradeep,Ulhas
Action,6,19,Parvez,Vinod,Neetu,Asrani
Adventure,6,14,Vasan,Gemini,Vyjayanthimala,Pran
Romance,4,22,Shabla,Robin,Vaishnavi,Alankrita
Action,6,9,Mitra,Aaloka,Ajit,Chandrashekhar
Drama,6,49,Pratyagatma,Sanjeev,Ajit,Mukri
Action,6,2,Dhawan,Govinda,Karisma,Shakti
History,6,7,B.,Prem,Sumitra,Bipin
Action,6,7,Darshan,Aamir,Karisma,Suresh
Action,5,10,Bihari,Kiran,Vidya,Roopesh
Comedy,6,1,Raghavendra,Mahesh,Preity,Prakash
Crime,6,4,Deshmukh,Emraan,Humaima,Paresh
Drama,6,6,Deshpande,Siddharth,Durga,Jasraj
Romance,6,37,Prakash,Shashi,Nanda,Kamal
Comedy,5,1,Yadav,Amyra,Rishi,Sheeba
Crime,7,16,Jha,Ranbir,Ajay,Nana
Action,6,10,Bhakri,Paidi,Suraiya,Kuldip
Musical,6,7,Mirza,Shah,Juhi,Nana
Action,5,1,Devgan,Kajol,Ajay,Rishi
Drama,6,14,Tiwari,Anil,Vishnu,Ashima
Drama,6,41,Bhimsingh,Ashok,Waheeda,Pradeep
Action,6,22,Sagar,Ashok,Asha,Vijay
Action,7,4,Gopal,Vivek,Shatrughan,Sudeep
Action,6,2,Gopal,Shatrughan,Vivek,Suriya
Action,5,38,Subba,Dharmendra,Leena,Vinod
Action,5,21,Nagaich,Jeetendra,Parveen,Moushumi
Drama,7,5,Soni,Jairaj,Pallavi,Lalita
Action,5,14,Rakshit,Rati,Birbal,Mithun
Musical,6,12,Mukherjee,Soumitra,Chiranjit,Nirmal
Drama,6,12,Varma,Jimmy,Shakti,Shahbaaz
Action,4,18,Mavani,Samrat,Manek,Divya
Action,7,9,Wadia,Trilok,Sona,Amarnath
Comedy,6,18,Sagar,Randhir,Rekha,Amjad
Action,5,3,Mehra,Shah,Juhi,Vivek
Drama,5,6,Chand,Vijayendra,Neeta,Om
Action,6,2,Ghai,Rakhee,Jackie,Anil
Drama,7,20,Bhatt,Prem,Shobhna,Umakant
Drama,5,13,Kumar,Hema,Ashok,Vijayendra
Drama,6,58,Madhavan,Sanjeev,Rekha,Prem
Action,5,18,Mirza,Mahrukh,Shahrukh,Raj
Drama,7,38,Addi,Sourabh,Abhinav,Raphael
Action,5,3,Deva,Shruti,Girish,Randhir
Action,4,59,Dewani,Kishore,Dinesh,Amjad
Comedy,6,1,Dayma,Madhavan,Samita,Harsh
Action,5,12,Ralhan,Hema,Shatrughan,Nirupa
Drama,6,19,Leela,Ranveer,Deepika,Supriya
Drama,6,9,Rathod,Sulabha,Suhasini,Ram
Comedy,7,3,Bhargava,Manoj,Deepika,Ninad
Action,5,13,B.,Babu,Divya,Brahmanandam
Drama,6,10,Bedekar,Gajanan,Raja,Gajanan
Drama,4,5,Adarsh,Sheikh,Jaymala,Salim
Action,4,29,Sareen,Jeetendra,Dimple,Shatrughan
Action,5,8,Raghavendra,Nagarjuna,Mohan,Vijayshanti
Action,5,45,Shah,Ishrat,Arjun,Mithun
Action,6,9,Abhimanyu,Avinash,Abhimanyu,Gaurav
Comedy,7,9,Gopal,Urmila,Aamir,Jackie
Action,5,10,Raghavendra,Nagarjuna,Mahesh,Ramya
Action,6,33,Ramanathan,Rishi,Parveen,Ashok
Romance,7,20,Nath,Shammi,Mala,Geeta
Action,5,3,Bhardwaj,Kangana,Shahid,Saif
Drama,6,42,Nagaich,Baby,Reena,Abbas
Action,4,9,Shah,Ishrat,Sadashiv,Damini
Action,5,15,Das,Vijayalalitha,Ajit,Madan
Action,5,24,Tripathi,Bharat,Nalini,Ulhas
Drama,7,9,Sinha,Raju,Madhu,Kriti
Drama,6,2,Gopal,Amitabh,Riteish,Gul
Action,7,7,Ukey,Rishy,Rati,Ramnita
Comedy,5,7,Mehta,Arvind,Chandrakant,Vasant
Horror,4,6,Irani,Shiva,Shweta,Gulshan
Action,5,23,Maharishi,Megastar,Rakesh,Abhay
Musical,7,30,Sadiq,Swaran,Karan,Amir
Drama,6,10,Bose,Abhi,Chhayadevi,Manju
Drama,7,19,Chatterjee,Hema,Girish,Dheeraj
Romance,6,16,Goel,Nirupa,Paidi,Nisar
Action,4,16,Bazmee,Salman,Asin,Paresh
Drama,5,1,Dutta,Jackie,Sunil,Abhishek
Thriller,5,27,Amar,Prashantt,Flora,Sadhana
Drama,5,45,Masudi,Jimmy,Saloni,Rakesh
Musical,7,7,Vasudev,Madhavan,Saif,Dia
Comedy,7,29,Godse,Lisa,Tovah,Curtiss
Action,5,11,Khosla,Feroz,Chitra,Jeevan
Drama,4,18,Pachori,Rahul,Sreejita,Ishita
Drama,7,49,Ram,Saira,Dharmendra,Kumud
Action,4,10,Kumar,Hemant,Dharmendra,Shakti
Romance,4,8,Jagneshwar,Manoj,Shakila,Kamal
Drama,7,27,Sinha,Anil,Utpal,Rabi
Drama,5,34,Siddique,Kashmira,Shreyas,Ayub
Action,4,1,Kabir,Kangana,Vir,Zakir
Romance,5,12,Shankar,Mala,Randhir,Neetu
Drama,5,8,V.,Jaymala,Parveen,Rakesh
Drama,6,22,Goel,Nutan,Raj,Rati
Drama,6,13,Gopalakrishnan,Raaj,Jamuna,Nutan
Thriller,7,20,Nagar,Garima,Anupama,Parveen
Drama,6,25,Adhikari,Raj,Malina,Reema
Drama,6,11,Prakash,Mala,Sanjeev,Shatrughan
Crime,4,9,Patkar,Salil,Samapika,Saurabh
Crime,6,44,Tyagi,Rajesh,Aryeman,Raza
Thriller,5,1,Mukherjee,Manoj,Vivek,Antara
Adventure,6,1,Benegal,Abhay,Satish,Tannishtha
Animation,5,1,Hansraj,Saif,Kareena,Javed
Drama,7,50,Chatterjee,Nawazuddin,Tannishtha,Valentina
Crime,4,45,Menon,Kamal,Ritu,Ronit
Drama,5,2,Saudagar,Farhan,Shraddha,Arjun
Drama,7,21,Kapoor,Arjun,Farhan,Luke
Comedy,7,19,Amin,Ranbir,Prem,Mukesh
Comedy,7,1,Kukunoor,Rohan,Jayant,Nandita
Drama,7,40,Ali,Ranbir,Nargis,Shammi
Action,6,7,Kamat,John,Nishikant,Sharad
Adventure,4,1,Chaudhuri,Sunny,Yash,Manjari
Romance,6,36,Sagar,Shammi,Kumar,Poonam
Action,6,5,Grewal,John,Jackie,Mouni
Comedy,4,6,Mehta,Rajkummar,Varun,Janhvi
Romance,6,34,Singh,Dev,Waheeda,Hiralal
Romance,6,31,Akhtar,Jeetendra,Mumtaz,I.S.
Drama,6,21,Dar,Shashi,Nanda,Kumari
Drama,6,30,Khan,Chandra,Sheikh,Sitara
Action,5,30,Ahuja,Somesh,Sadashiv,Rana
Action,6,17,Vamsi,Mahesh,Sonali,Prakash
Action,5,21,Deva,Akshay,Sonakshi,Nassar
Romance,7,46,Garewal,Mithun,Simi,Marc
Drama,6,20,Nihalani,Ila,Uttara,Jyoti
Comedy,6,6,Vora,Rahul,Govinda,Celina
Family,5,7,Singh,Himani,Mansoob,Hema
Action,7,8,Parihar,Nitesh,Nidhi,Lokesh
Musical,6,13,Kumar,Kishore,Vyjayanthimala,Jeevan
Comedy,6,2,Roy,Arsh,Taapsee,Richa
Action,4,23,Tiwari,Sunil,Amarjeet,Tulip
Action,5,25,Bharti,Rajesh,Chunky,Amrita
Drama,6,23,Singh,Dara,Tanuja,Sohrab
Crime,7,24,Suresh,Manoj,Akshay,Sharad
Action,6,8,Kumar,Randhawa,Malika,Tiger
Action,6,23,Bedekar,Prithviraj,Suraiya,Prem
Action,5,6,Patel,Dara,Chandrashekhar,Vijaya
Comedy,7,21,Varma,Manoj,Vinay,Dilip
Drama,7,6,D'Souza,Sanjay,Madhuri,Salman
Crime,6,42,Kumar,Nutan,Vinod,Shreeram
Comedy,6,1,Dhawan,Govinda,Karisma,Tabu
Family,5,46,Kumar,Nutan,Rajendra,Rekha
Drama,5,7,Nag,Raj,Kaajal,Raj
Action,7,11,Kongara,Madhavan,Nassar,Radha
Drama,6,13,Bose,Arun,Madhu,Sunder
Biography,7,4,Hiranandani,Taapsee,Bhumi,Prakash
Drama,5,12,Dixit,Sudha,Amin,Archanna
Comedy,7,1,Sharma,Annapoorna,V.M.,Rampal
Drama,5,23,Sen,Ritwick,Anjan,Konkona
Comedy,6,26,Madhusudan,Sanjay,Leena,Jagdeep
Drama,6,6,Ali,Vivek,Rani,Shah
Drama,6,9,Kumar,Jaspinder,Manni,Daljinder
Drama,5,7,Leela,Ranbir,Sonam,Salman
Horror,5,15,Ramsay,Shatrughan,Poonam,Danny
Drama,5,11,Mukherji,Joy,Saira,Mumtaz
Action,5,44,Kohli,Raaj,Mithun,Dimple
Drama,4,19,R.,Ishrat,Pooja,Vikas
Drama,4,9,Bhanu,Brian,Vikram,Puja
Drama,6,8,Niranjan,Sonia,Ekaansh,Jeet
Action,4,9,Khalid,Arjun,Manek,Laxmikant
Action,6,4,Mehra,Akshay,Mamta,Mohnish
Comedy,6,42,Ramanathan,Mehmood,Vinod,Moushumi
Comedy,6,15,Mukherjee,Vijay,Asrani,Rajni
Drama,5,10,Pande,Anuradha,Vinod,Hashmat
Drama,7,59,Shankar,Shammi,Sadhana,Sanjeev
Action,4,39,Rao,Bob,Dharmendra,Govinda
Action,5,42,Anand,Dev,Jackie,Meenakshi
Drama,5,25,Jha,Abhiyan,Sarika,Lynsey
Drama,4,57,Rao,Jeetendra,Rekha,Govinda
Action,6,2,Bhatt,Sanjay,Pooja,Deepak
Crime,4,26,Ganguly,Jackie,Padmini,Richa
Comedy,7,1,Beg,Karan,Karanvir,Shaurya
Drama,6,22,Ravi,Raj,Krishan,Mangal
Adventure,7,59,Sinha,Vijay,Ashwani,Utpal
Comedy,5,23,Chatterjee,Ashok,Vinod,Mithu
Drama,5,16,Narang,Rajshree,Biswajit,Rehman
Drama,6,10,Singh,Prem,Rehana,Hiralal
Drama,6,27,Guha,Mithun,Shatrughan,Padmini
Drama,5,17,Bhakri,Meena,M.,Kuldip
Action,7,4,Dhulia,Jimmy,Mahie,Randeep
Action,6,3,Dhulia,Jimmy,Mahie,Irrfan
Romance,6,10,Hingorani,Pradeep,Vijaya,Rajendranath
Action,4,15,Nagaich,Mithun,Rati,Madan
Comedy,7,27,Anand,Dev,Priya,Ajit
Drama,7,18,Dutt,Ram,Geeta,Smriti
Biography,4,3,Gupte,Mukesh,Olga,Rohan
Action,6,1,Bharti,Akshay,Ashwini,Farheen
Action,6,18,Mahesh,Doddanna,Nataraj,Raj
Drama,6,21,Sadiq,Madhubala,Ajit,Sajjan
Action,4,6,Raghavendra,Venkatesh,Kota,Ramya
Drama,6,7,Saraiya,Rehana,Romesh,Krishnakant
Drama,5,36,Y.,Pratima,Meghan,Ravi
Comedy,6,6,Anand,Saif,Preity,Arshad
Drama,6,9,Hussain,Aziz,Heena,Dheer
Comedy,5,5,Advani,Salman,Priyanka,Anil
Adventure,6,55,Sultan,Ayub,Samyukta,Roshini
Drama,5,26,Kumar,Ayub,Saadhika,Milind
Drama,7,6,Basu,Dipankar,Rabi,Uttam
Drama,6,34,Saigal,Ashok,Nalini,Kuldip
Drama,6,14,Madhusudan,Sharada,Parikshit,Pran
Drama,7,31,Benegal,Rajeshwari,Rajit,Ravi
Adventure,6,9,Jagneshwar,Paidi,Anita,Ulhas
Drama,6,11,Misra,Shatrughan,Shabana,Vinod
Crime,6,1,Grewal,Sushmita,Lucy,Tushar
Drama,6,16,Biswas,Deb,Anjana,Sulochana
Drama,6,11,Biswas,Anil,Yogeeta,Pradeep
Drama,6,7,Sen,Madhu,Girish,Mazhar
Action,7,10,Mistry,Jayshree,Arvind,Dinesh
Drama,7,49,Mistry,Mahipal,Anita,Sulochana
Action,4,9,Dwait,Suman,Priyanka,Malavikka
Mystery,6,1,Ghatak,Rajeev,Madalsa,Gopal
Adventure,6,15,Mistry,Nirupa,Bharat,B.M.
Action,6,20,Bhatt,Dara,Ameeta,Feroz
Action,6,5,Zamindar,Nasir,Nadira,Johnny
Comedy,6,17,Jaswantlal,Dev,Suraiya,Meena
Drama,5,1,Kumar,Salman,Chandni,Kanchan
Drama,4,16,Kumar,Himanshu,Saadhika,Simran
Drama,5,12,Ojha,G.,Gagan,Jeet
Drama,7,10,Rao,Vinay,Harshvardhan,Mawra
Comedy,6,6,Banerjee,Parineeti,Arjun,Jaideep
Thriller,5,17,Sivan,Jackie,Raveena,Ashutosh
Drama,7,1,Kapoor,Raj,Rajendra,Vyjayanthimala
Biography,6,11,Tripathi,Bharat,Anita,Mukri
Action,6,5,Chandra,Preity,Akshay,Ashutosh
Drama,4,11,Malhotra,Shatrughan,Reena,Danny
Drama,6,30,Mukherjee,Ashok,Nalini,Shashi
Drama,7,50,Mukherjee,Meena,Guru,Mehmood
Comedy,6,13,Rashid,Noor,Anwar,Mehtab
Comedy,5,17,Chakravorty,Pradeep,Anita,Shubha
Biography,7,49,Hirani,Ranbir,Paresh,Manisha
Drama,6,18,Ganguly,Jeetendra,Sulakshana,Vikram
Horror,6,42,Ramsay,Tulsi,Vijay,Birbal
Drama,6,7,Bose,Navin,Anupama,Abhi
Fantasy,7,45,Govind,Sheikh,Shahu,Datta
Biography,6,10,Dalvi,Kanan,Mahesh,Dev
Drama,5,40,Rao,Jeetendra,Moushumi,Deepak
Drama,6,37,Wadhawan,Manoj,Nirupa,Rakhee
Action,4,11,Khalid,Rana,Mithun,Siddharth
Romance,4,5,Kapoor,Balraj,Geeta,Chandrashekhar
Action,4,20,Jain,Jeetendra,Jaya,Johnny
Action,5,1,A.,Akshay,Sunil,Karisma
Fantasy,6,13,Singh,Prem,Madhubala,Bipin
Action,4,24,Desai,Sudesh,Jayshree,Nilofar
Biography,7,4,Kumar,Randeep,Aishwarya,Richa
Action,4,2,Ravindra,Kajal,Tisca,Pawan
Action,7,10,Mistry,Ajit,Helen,Sheikh
Comedy,4,3,Nair,Neena,Arjun,Rakul
Comedy,4,7,Bose,Suresh,Alka,Jagdeep
Drama,5,37,Rao,Asrani,Kamini,Bharat
Drama,6,33,Santoshi,Raj,Rehana,Om
Drama,6,33,Khan,Vijay,Indraneil,Sara
Drama,7,20,Mukherjee,Dev,Suchitra,Ragini
Drama,7,39,Ahire,Madhura,Mohan,Neena
Action,7,16,Gopal,Amitabh,Abhishek,Kay
Action,4,1,Gopal,Manoj,Amitabh,Yami
Action,6,7,Gopal,Amitabh,Abhishek,Aishwarya
Drama,4,10,Kothari,Vinod,Jasmin,Amjad
Action,4,43,Gaekwad,Sanjay,Madhavi,Kimi
Drama,5,12,Sonie,Mahesh,Arun,Beena
Action,6,36,Prakash,Rajendra,Saroja,Mehmood
Drama,5,11,Moonis,Arun,Sadhana,Bharat
Biography,5,18,Viswambharan,Kamal,Sridevi,P.K.
Drama,5,11,Mistry,Neera,Vikram,Manher
Fantasy,6,7,Soni,Mahipal,Anjali,Jeevan
Drama,6,23,Dave,Meena,Balraj,Johnny
Action,7,3,N.,Amitabh,Hema,Ranjeeta
Drama,5,4,Jha,Amitabh,Kareena,Ajay
Action,5,6,Zaveri,John,Manoj,Aisha
Mystery,4,46,Anand,Dev,Sonika,Vikram
Drama,6,40,Sadanah,Ashok,Raj,Reena
Action,6,1,Ghai,Dilip,Raaj,Vivek
Action,4,13,Rao,Vinay,Mithun,Gulshan
Drama,7,10,Kaul,Anwari,Bagla,S.N.
Drama,6,25,Ishara,Rajesh,Raj,Kumar
Crime,7,9,Bose,Ashok,Meena,Bipin
Drama,6,56,Talwar,Sanjeev,Waheeda,Shashi
Action,6,41,Segal,Navin,Rekha,Shyama
Musical,6,55,Samanta,Manoj,Sharmila,Mumtaz
Romance,5,14,Mirza,Nazia,Salim,Kunal
Drama,6,36,Mistry,Dev,Nimmi,Shyama
Drama,6,13,V.,Yashodhan,Ravi,Siddharth
Drama,6,32,Kamal,Lillete,Shree,Celina
Drama,7,55,Panjwani,Subhash,Syna,Raman
Drama,7,21,Chandan,Zaira,Meher,Raj
